PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (mm),Anchura (mm),Ángulo ( ° ),Calidad de la correa,Calidad de los muelles,Capacidad (ml/l),Color,Composición,Compresión de pistón,Compuesto del puño,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Espesor (mm),Gas Emissions Approval,Homologación,Homologación de emisiones acústicas,Kit de catalizador de escape opcional,Longitud (mm),Nº de rodillos,Nº de segmentos,Número de dientes de la corona,Número de dientes del piñón,Número de filtro,Peso (g),Peso (kg),Posición,Reducción de peso (kg),Relación de compresión,Sobremedida,Tipo de corona,Tipo de motor,Tipo de parabrisas,Tipo de piñón,Tipo de pistón,Tipo de puño,Tolerancia,Uso,Versión de corona,Versión de filtro,Versión de piñón,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,Document2,DeliveryPlant
1007958,60970,29 8323.G0,MALOSSI,MALOS SPRINGS COMPRESSION (6),"Muelle de embrague Malossi Super Duro Verde k 4,9 (+60%)",12.86,10.63,7.44,8430525609709,1,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.</p>
<ul>
<li>Muelle de compresión verde</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para reemplazo de OE o ajuste</li>
</ul>","

Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.

Muelle de compresión verde
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para reemplazo de OE o ajuste
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,241,94,150,73,22,,,,,,,,,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007958-1.jpg?context=bWFzdGVyfHJvb3R8NTE0ODN8aW1hZ2UvanBlZ3xhR1U0TDJnell5ODJPRFV3TURBd01USTVNak14T0M4NE1EQlhlRGd3TUVoZk1UQXdOemsxT0MweExtcHdad3xlZmFkZTA5MTBmOTkyODNkODI0YmI3OTY5MjUxYzc1NTM3OGQyYWQ0YzhjZmNmMWE3MGNmYjA4NjVlZWU4OWQ1,https://api.mybihr.com/medias/1007958-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YURkbEwyZ3pNeTg0T1RBeE1UTXhNVFF4TVRVd0x6RXdNRGM1TlRndE1sODRNREJYZURnd01FZ3w0ZTJkODI4MDZlZjdhMmE4OTZjYTdkZGVlZmE1Njk3ODVlZjVjZDRmZjUyMDM5ODI5OWFhODQ0MzNkMmY5Nzg5,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007961,60965,29 9605,MALOSSI,MALOS SPRINGS CLUTCH - SET OF 9 (6),"Kit de muelles de embrague MALOSSI Racing para embrague original, Delta y Fly Clutch",21.50,17.77,12.44,8430525609655,0,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los resortes de embrague Malossi se pueden utilizar para ajuste o reemplazo en embragues Delta y Fly.</p>
<ul>
<li>Kit de 9 resortes</li>
<li>Adecuados para embragues ajustables y no ajustables</li>
<li>3 tipos de resorte: verde/azul/rojo</li>
</ul>","

Los resortes de embrague Malossi se pueden utilizar para ajuste o reemplazo en embragues Delta y Fly.

Kit de 9 resortes
Adecuados para embragues ajustables y no ajustables
3 tipos de resorte: verde/azul/rojo
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,203,46,114,81,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1007961-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDF8aW1hZ2UvanBlZ3xhR0ZtTDJnMk15ODRPVEF4TnpBek5qWXpOalEyTHpFd01EYzVOakV0TVY4NE1EQlhlRGd3TUVnfDUxMmE4NWNiZmIzY2Q3MDQzMTk5YWFlY2M2ZjIxY2U4YThiZjU0ZTg4MzAyNTZiMGY0YTVkZDBhZDM0OTQ2NjM,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007963,60963,29 9975.Y0,MALOSSI,MALOS SPRINGS COMPRESSION (3),"Muelle de embrague Malossi Amarillo k 7,6",15.78,13.04,9.13,8430525609631,0,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión ejercida por el resorte dentro del variador.</p>
<ul>
<li>Muelle de compresión blanco</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para reemplazo de OE o afinación</li>
</ul>","

Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión ejercida por el resorte dentro del variador.

Muelle de compresión blanco
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para reemplazo de OE o afinación
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,691,214,236,101,29,,,,,,,,,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007963-1.jpg?context=bWFzdGVyfHJvb3R8NTk2NzR8aW1hZ2UvanBlZ3xhR0kwTDJnME1DODJPRFV3TURBd01qZ3pNalF4TkM4NE1EQlhlRGd3TUVoZk1UQXdOemsyTXkweExtcHdad3w1MTMxMGQ2MzhkMmY4OGMwYjUxZDdhNDdlZDgzZDNhNzM1ODQ1MmM5Njc2ZWYxZDY2ODY1YjZlZmU4ZDUwYzY3,https://api.mybihr.com/medias/1007963-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YUdOaEwyZzVOQzg0T1RVek16STJNak01TnpjMEx6RXdNRGM1TmpNdE1sODRNREJYZURnd01FZ3xkMjEwN2FiNjY0ZDI3OGU0M2FkMzg3Mjc4MzYyMzdmZDFmYjcyZGRmMjU0NmRiZjMzYzA5NzA3NjMwMTNmMzcw,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007964,60962,2911266.Y0,MALOSSI,MALOS SPRINGS COMPRESSION (3),"Muelle de embrague Malossi Amarillo k 5,5",14.25,11.78,8.25,8430525609624,0,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión ejercida por el muelle dentro del variador.</p>
<ul>
<li>Muelle de compresión amarillo</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para sustitución OE o ajuste</li>
</ul>","

Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión ejercida por el muelle dentro del variador.

Muelle de compresión amarillo
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para sustitución OE o ajuste
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,2051,270,265,106,73,,,,,,,,,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007964-1.jpg?context=bWFzdGVyfHJvb3R8NDUwNjZ8aW1hZ2UvanBlZ3xhRFUyTDJneVl5ODJPRFV3TURBd01qSTBNalU1TUM4NE1EQlhlRGd3TUVoZk1UQXdOemsyTkMweExtcHdad3wwMTQ0NDBkNDhhMzU3ODdhZmMzZmQ1NjM2Y2JkOTQ1NDQ3NzU2MjIwYWU1ZWY1NzZhNjAxZjBmNjc3OGNiM2Vk,https://api.mybihr.com/medias/1007964-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YURsakwyaGlNeTg0T1RNNE56RXpPRGMwTkRZeUx6RXdNRGM1TmpRdE1sODRNREJYZURnd01FZ3xhZjIxZjIzMjIwNGY5YjE3N2E5MDMxMzczOTNlMWM3NzNmYmM2MjFjZDhmMjgwMTc1NzBhYjMwOTJjNzJjNWFj,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007965,60961,2911325,MALOSSI,MALOS SPRINGS CLUTCH - SET OF 9 (3),Kit de muelles de embrague MALOSSI Racing para embrague original,27.95,23.10,16.17,8430525609617,2,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los resortes Malossi para embragues se pueden utilizar para ajustar o reemplazar en embragues de equipo original.</p>
<ul>
<li>Kit de 9 resortes</li>
<li>Adecuados para embragues ajustables y no ajustables</li>
<li>3 tipos de resorte: rojo/blanco/amarillo</li>
</ul>","

Los resortes Malossi para embragues se pueden utilizar para ajustar o reemplazar en embragues de equipo original.

Kit de 9 resortes
Adecuados para embragues ajustables y no ajustables
3 tipos de resorte: rojo/blanco/amarillo
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,168,11,121,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1007965-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcwODh8aW1hZ2UvanBlZ3xhR1F6TDJneFl5ODRPVEkwTURrMk56a3dOVFU0THpFd01EYzVOalV0TVY4NE1EQlhlRGd3TUVnfDk4ODBkNzVjOWQwMTRlOWJiYjZmMjIyMzU5N2FkNmEyNmMwYzkzMTA3MDkwNWVkNGQxMTA5ZmI5MzkyMGJjYTc,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007991,61089,5114206,MALOSSI,MALOS VARIATOR MULTIVAR (3),Variador Multivar Malossi PGT. TWEET/SPEEDFIGHT III SYM SYMPHONY 50 5114206,103.82,85.80,60.06,8430525610897,1,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los variadores Multivar Malossi establecen un referente mundial para variadores de segunda configuración. Te permiten mejorar la salida de tu transmisión y potenciar su rendimiento.</p>
<ul>
<li>Variador Multivar completo</li>
<li>Incluye: medio-polea – resorte – rodillos – guía – separadores – buje Multivar</li>
<li>Aceleración rápida y sensible</li>
<li>Mayor linealidad operativa</li>
<li>Consistencia mejorada en alto rendimiento</li>
</ul>","

Los variadores Multivar Malossi establecen un referente mundial para variadores de segunda configuración. Te permiten mejorar la salida de tu transmisión y potenciar su rendimiento.

Variador Multivar completo
Incluye: medio-polea – resorte – rodillos – guía – separadores – buje Multivar
Aceleración rápida y sensible
Mayor linealidad operativa
Consistencia mejorada en alto rendimiento
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,5226,624,271,203,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007991-1.jpg?context=bWFzdGVyfHJvb3R8NTAwMzB8aW1hZ2UvanBlZ3xhRGhtTDJnMFlTODJPRFV3TURBeE5UYzBNekF3Tmk4NE1EQlhlRGd3TUVoZk1UQXdOems1TVMweExtcHdad3w5N2E4NzBkOTAxNTAzMDZlNTYxMWM1ZTM4ZDMwMzc2OTM4NmM2MmIwOTEwZWUwYzE2ZTNmOWIyZDg2NjkwYTkx,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007993,61086,5116230,MALOSSI,MALOS VARIATOR MULTIVAR,Variador Multivar Malossi GILERA GP 800 APRILIA SRV 850 5116230,299.73,247.71,173.40,8430525610866,2,8714105000,0,1,"<p data-isautotranslation=""1""></p>Los variadores Multivar de Malossi son un referente mundial en variadores de segunda instalación. Te permiten mejorar la salida de tu transmisión y potenciar su rendimiento.

- Variador Multivar
- Incluye: semipolea móvil – rodillos – distanciador - buje Multivar
- Aceleración rápida y sensible
- Mayor linealidad operativa
- Consistencia mejorada en altas prestaciones","
Los variadores Multivar de Malossi son un referente mundial en variadores de segunda instalación. Te permiten mejorar la salida de tu transmisión y potenciar su rendimiento.

- Variador Multivar
- Incluye: semipolea móvil – rodillos – distanciador - buje Multivar
- Aceleración rápida y sensible
- Mayor linealidad operativa
- Consistencia mejorada en altas prestaciones",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,5162,2175,282,208,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007993-1.jpg?context=bWFzdGVyfHJvb3R8NDk5NTd8aW1hZ2UvanBlZ3xhRGM0TDJobFlpODJPRFV3TURBeE1qazVNRFE1TkM4NE1EQlhlRGd3TUVoZk1UQXdOems1TXkweExtcHdad3w1YmQ3YzdjNGIxNWVjNzA1OGVjMzZkYWMyNTE3NGFiYmIxMDZhYjg5ODUwZDljMzUzNzU0OWE1ZTUxOTk5NTY0,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007980,60946,2914120.W0,MALOSSI,MALOS SPRINGS COMPRESSION (3),Muelle de embrague Malossi Blanco k 10,18.92,15.64,10.95,8430525609464,1,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.</p>
<ul>
<li>Muelle de compresión blanco</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para reemplazo de OE o ajuste</li>
</ul>","

Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.

Muelle de compresión blanco
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para reemplazo de OE o ajuste
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,3240,184,270,120,100,,,,,,,,,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007980-1.jpg?context=bWFzdGVyfHJvb3R8MjM3MjN8aW1hZ2UvanBlZ3xhR1ZrTDJnNU5TODJPRFV3TURBd016SXlOVFl6TUM4NE1EQlhlRGd3TUVoZk1UQXdOems0TUMweExtcHdad3xmMWZhNTQzYWRjNTRiMGNiYzNkMWYxM2E3NTc5ZGFkNWJlMGU5MWVhOTFiZDU0YTcyN2IyYWRiOWUzYjgwNjVj,https://api.mybihr.com/medias/1007980-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YUdZekwyaGxPQzg0T1RBNE5ETTJNRGM0TmpJeUx6RXdNRGM1T0RBdE1sODRNREJYZURnd01FZ3xkNDY1MTg5ODk1NjMzNjUwZDljZjZhMTQ5OTEzMDdiMTU0YWJkYjQ3NGI3ZjFmN2EwYzI5NGE5OTY5NmIwMDkz,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007968,60958,2911848,MALOSSI,MALOS SPRINGS CLUTCH - SET OF 9 (3),Kit de muelles de embrague MALOSSI Racing para embrague original,22.63,18.70,13.09,101234,0,8409910090,0,1,"<p data-isautotranslation=""1""></p>Los muelles de embrague Malossi pueden utilizarse para el ajuste o reemplazo en los embragues Delta y Fly.

- Kit de 9 muelles
- Adecuados para embragues ajustables y no ajustables
- 3 tipos de muelle: rojo/amarillo/blanco","
Los muelles de embrague Malossi pueden utilizarse para el ajuste o reemplazo en los embragues Delta y Fly.

- Kit de 9 muelles
- Adecuados para embragues ajustables y no ajustables
- 3 tipos de muelle: rojo/amarillo/blanco",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,166,80,115,76,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1007968-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDF8aW1hZ2UvanBlZ3xhR0ZqTDJnd09TODRPVFExTnpnM01EUXpPRGN3THpFd01EYzVOamd0TVY4NE1EQlhlRGd3TUVnfGNjNDhjNDExYmM1NzhlNDQ5ZjFmZjc1NDVkZmMyODUyNGRhMGU3ZWE5YjBiMzUxYTlmNzZjNGZiYTA1OTUxYjQ,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007969,60957,2912480.W0,MALOSSI,MALOS SPRINGS COMPRESSION (3),Muelle de embrague Malossi Blanco k 4,13.31,11.00,6.28,8430525609570,4,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.</p>
<ul>
<li>Muelle de compresión blanco</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para reemplazo de OE o afinación</li>
</ul>","

Los muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.

Muelle de compresión blanco
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para reemplazo de OE o afinación
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,2079,152,110,270,70,,,,,,,,Reforzado,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007969-1.jpg?context=bWFzdGVyfHJvb3R8MzE3OTZ8aW1hZ2UvanBlZ3xhRE13TDJnM01pODJPRFE1T1RrNU9UY3hPVFExTkM4NE1EQlhlRGd3TUVoZk1UQXdOemsyT1MweExtcHdad3xlYTNmYzk5MDY1NDYyZDk4NTBlMjczN2JmZTE0MzhmYTdiZWYzNTk4ODA3NTdkMzdkYmMwN2I0Njg2MzE1OTU4,https://api.mybihr.com/medias/1007969-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YURZM0wyZzFOaTg0T1RJME1EWTJOalF6T1RrNEx6RXdNRGM1TmprdE1sODRNREJYZURnd01FZ3wzZWIzMGQyZTA2MGY5MTJjOGZlNWRlZmIxY2I4NjIyMDU5MzgzNzhjMmUzZDJmYTU2NWUwMmI2MWU0ZmJiNGEz,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007970,60956,2912536,MALOSSI,MALOS SPRINGS CLUTCH - SET OF 9 (3),Kit de muelles de embrague MALOSSI Racing para embrague original,20.50,16.94,11.86,8430525609563,1,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los resortes de embrague Malossi se pueden utilizar para ajuste o reemplazo en embragues de equipo original.</p>
<ul>
<li>Kit de 9 resortes</li>
<li>Adecuados para embragues OEM</li>
<li>3 tipos de resorte: rojo/blanco/amarillo</li>
</ul>","

Los resortes de embrague Malossi se pueden utilizar para ajuste o reemplazo en embragues de equipo original.

Kit de 9 resortes
Adecuados para embragues OEM
3 tipos de resorte: rojo/blanco/amarillo
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,166,80,115,76,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1007970-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDF8aW1hZ2UvanBlZ3xhREl3TDJneE1pODRPVE0wT0RFeE16WTVOVEF5THpFd01EYzVOekF0TVY4NE1EQlhlRGd3TUVnfGE5MWY3MDc0MzM2NmVlZGU3ODlmY2I5YjY4OTU4YTQ3NGQzZmIxM2Y5ZTIwMTYxZjZiMmMyZGJmZTE5NDNiYzk,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007972,60954,2912647.Y0,MALOSSI,MALOS SPRINGS COMPRESSION (3),"Muelle de embrague Malossi Amarillo k 4,5",14.25,11.78,8.25,101138,4,8409910090,0,1,"<p data-isautotranslation=""1""></p>Los resortes de compresión Malossi están reforzados para mejorar la regulación de la presión que el resorte ejerce dentro del variador.
<ul>
<li>Resorte de compresión amarillo</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para reemplazo de OE o afinación</li>
</ul>","
Los resortes de compresión Malossi están reforzados para mejorar la regulación de la presión que el resorte ejerce dentro del variador.

Resorte de compresión amarillo
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para reemplazo de OE o afinación
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,2127,193,265,107,75,,,,,,,,Superreforzado,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007972-1.jpg?context=bWFzdGVyfHJvb3R8NDM0Njl8aW1hZ2UvanBlZ3xhR1UwTDJnek9TODJPRFV3TURBd01qWXpOVGd3Tmk4NE1EQlhlRGd3TUVoZk1UQXdOemszTWkweExtcHdad3w1MWUyNzljZWNmMTJjNWQwN2VmNDUwZmM2YWU0OWVmZDM4MGIzY2VlZWZiY2RlNDUxNDkxYWVkOWIwYWI2NjRh,https://api.mybihr.com/medias/1007972-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YUdFMEwyaG1ZaTg1TURFeU5EUTJOamt4TXpVNEx6RXdNRGM1TnpJdE1sODRNREJYZURnd01FZ3xhZGYzMTU0YThmYjJmZjIyMjk3Njc5YjQyZmQwNWUwYmVkOGNkMTQ4MDU4NjFjNDI1N2ZlODQ3YWYyMDIxZTli,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007974,60952,2912779,MALOSSI,MALOS SPRINGS CLUTCH - SET OF 9 (3),Kit de muelles de embrague MALOSSI Racing para embrague original,27.95,23.10,16.17,8430525609525,1,8714105000,0,1,"<p data-isautotranslation=""1""></p><p>Los resortes para embrague Malossi pueden utilizarse para el ajuste o reemplazo en embragues originales FLY & DELTA.</p>
<ul>
<li>Kit de 9 resortes</li>
<li>Adecuados para embragues ajustables y no ajustables</li>
<li>3 tipos de resorte: amarillo/verde/azul</li>
</ul>","

Los resortes para embrague Malossi pueden utilizarse para el ajuste o reemplazo en embragues originales FLY & DELTA.

Kit de 9 resortes
Adecuados para embragues ajustables y no ajustables
3 tipos de resorte: amarillo/verde/azul
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,168,11,121,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1007974-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk1NDR8aW1hZ2UvanBlZ3xhRGxoTDJnNVppODVNREV5TkRRM01qZ3hNVGd5THpFd01EYzVOelF0TVY4NE1EQlhlRGd3TUVnfDRiZmIyOTA2MzRlNjQxMDNmZjI3ZjQ5NjJkMTVmNGVjYzZkMmU5ZDMzZWRmZjE0MGNjZWVkYTAyNDgzZTc3Nzg,,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
1007975,60951,2913003.W0,MALOSSI,MALOS SPRINGS COMPRESSION (3),"Muelle de embrague Malossi Blanco k 8,9",19.75,16.32,11.42,8430525609518,0,8714105000,0,1,"<p data-isautotranslation=""1""></p>Las muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.
<ul>
<li>Muelle de compresión blanco</li>
<li>Mayor resistencia para una contracción más lineal</li>
<li>Contribuye a optimizar el rendimiento del variador</li>
<li>Para reemplazo de OE o ajuste</li>
</ul>","
Las muelles de compresión Malossi están reforzados para mejorar la regulación de la presión aplicada por el muelle dentro del variador.

Muelle de compresión blanco
Mayor resistencia para una contracción más lineal
Contribuye a optimizar el rendimiento del variador
Para reemplazo de OE o ajuste
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,2040,331,233,103,85,,,,,,,,Reforzado,,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1007975-1.jpg?context=bWFzdGVyfHJvb3R8MjM3MjN8aW1hZ2UvanBlZ3xhRGN6TDJnNVpDODJPRFV3TURBd01EVXdOVGc0Tmk4NE1EQlhlRGd3TUVoZk1UQXdOemszTlMweExtcHdad3xjYzE3OTAxMjU3MGM3MjA3OWM5NTI3NDMzY2MyNTQzNTM0ZjI4ZmE4MTIxNWE0NzBjOTIzOTZkZmE2MjI0NWM4,https://api.mybihr.com/medias/1007975-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NTkwfGltYWdlL2pwZWd8YURCa0wyZzVNaTg1TURFeU5EUTNOamMwTXprNEx6RXdNRGM1TnpVdE1sODRNREJYZURnd01FZ3xhOWVkYmYxOGZhMTY2ZjQ2NDRiNTg2YWI4ZjEzNzdjODdjZjIwNTRjNjJiOTYwYTc4NjFiMDNkMWM4NWM2MGM4,,,,,https://static.bihr.pro/eBihr/Pictures/MALOSSI-pictures.zip,,,Spain Warehouse (Parts)
